소재지전화	소재지면적	소재지전체주소	도로명전체주소	사업장명	좌표정보(x)	좌표정보(y)	매장구분ID	매장사진	법정동코드
	43.73	부산광역시 강서구 신호동 226-1	부산광역시 강서구 신호산단1로 203 (신호동)	물레방아식당	35.08514282221202	128.8788485851197	311	f_mulle.jpg	2644011700.0
051 2481933	228.0	부산광역시 중구 신창동1가 2-1 중앙아파트	부산광역시 중구 광복중앙로 31 (신창동1가, 중앙아파트)	광복동 커피	35.10209896724242	129.02769160424268	0	0_cartcar_gae.jpg	2611012700.0
051 254 2371	23.5	부산광역시 중구 부평동1가 29-41 (1층)	부산광역시 중구 부평2길 28, 1층 (부평동1가)	부평동 커피공장	35.10067149544969	129.02364618446535	0	0_112_gae.jpg	2611012300.0
	31.73	부산광역시 서구 부용동1가 62-3번지	부산광역시 서구 구덕로 240 (부용동1가)	더치앤빈	35.106037078409024	129.0174122382817	34	f_dutch_bean.jpg	2614010700.0
	68.09	부산광역시 중구 중앙동4가 37-7	부산광역시 중구 대청로141번길 15-1 (중앙동4가)	물레방아밥상	35.10422806812128	129.0321544059194	311	f_mulle.jpg	2611010700.0
053 944 1884	173.0	대구광역시 동구 신암동 603-454	대구광역시 동구 아양로 57 (신암동)	무릉도원식당	35.88258232366221	128.6172818074637	564	0_oct_gae.jpg	2714010100.0
	130.25	대구광역시 수성구 수성동1가 272-6	대구광역시 수성구 명덕로 380 (수성동1가)	딜리커피대구수성점	35.85443917082729	128.60878668353251	655	p_dili.jpg	2726010300.0
053 761 2999	349.12	대구광역시 수성구 황금동 683-4번지	대구광역시 수성구 범어천로 8 (황금동)	오리진커피	35.848032635647954	128.62131017127683	0	0_rang_gae.jpg	2726010700.0
	45.0	대구광역시 수성구 지산동 1058-3번지	대구광역시 수성구 동대구로6길 24, 1층 (지산동)	클래식커피	35.83219135889619	128.62231067744906	0	0_112_gae.jpg	2726011200.0
053 6411127	88.86	대구광역시 달서구 상인동 1332-195 지상1층	대구광역시 달서구 상화로57길 7 (상인동,지상1층)	팔공산얼큰이 손수제비칼국수	35.80879167962212	128.54223770952865	560	p_sonsu.jpg	2729011500.0
053 656 2994	78.67	대구광역시 남구 봉덕동 산 152-1번지	대구광역시 남구 앞산순환로 574-114 (봉덕동)	커피명가앞산케이블카점	35.821738991350976	128.5863807528137	68	f_myungga.jpg	2720010200.0
053 784 3112	151.2	대구광역시 수성구 지산동 1288-14	대구광역시 수성구 지범로31길 8 (지산동)	이디야커피대구지산점	35.82258087040671	128.6364830845075	1	f_ediya.jpg	2726011200.0
	47.45	대구광역시 동구 방촌동 1120-38	대구광역시 동구 화랑로80길 14-1 (방촌동)	부림해물손수제비식당	35.87542826947244	128.66514628009907	560	p_sonsu.jpg	2714011100.0
	51.0	대구광역시 동구 방촌동 902-7 현대아파트 101동 102호	대구광역시 동구 방촌로 125, 101동 102호 (방촌동,현대아파트)	제이엠티에프푸드	35.88301568555035	128.66286364387332	258	f_jmt.jpg	2714011100.0
053 4271246	34.58	대구광역시 중구 삼덕동2가 0226-0001번지 ,2	대구광역시 중구 동덕로26길 18 (삼덕동2가)	빽다방대구경대병원점	35.86546855933557	128.60124546307938	5	f_paiks.jpg	2711010600.0
053 752 7778	19.2	대구광역시 수성구 범어동 200-23 (1층)	대구광역시 수성구 범어로19길 38 (범어동,(1층))	커피유연제	35.85811173618432	128.630829388993	0	0_bon_gae.jpg	2726010100.0
053 253 5848	116.65	대구광역시 중구 삼덕동2가 0032-0001 지상1층	대구광역시 중구 공평로8길 45 (삼덕동2가, 지상1층)	85커피	35.86657322558948	128.59947776857027	0	0_lahoya_gae.jpg	2711010600.0
053 2557227	41.4	대구광역시 중구 계산동2가 0255-0001번지 제1동,제2동	대구광역시 중구 종로 11-5 (계산동2가, 제1동,제2동)	엄마손수제비	35.86686323051957	128.58902976372858	560	p_sonsu.jpg	2711013900.0
053 2520892	107.07	대구광역시 중구 동성로3가 0051번지 지상1층	대구광역시 중구 남성로 58-1 (동성로3가, 지상1층)	커피명가 반월당점	35.867038439077	128.59014346158676	68	f_myungga.jpg	2711011900.0
053 2556950	38.99	대구광역시 중구 종로2가 0084-0002 지상1층	대구광역시 중구 진골목길 12 (종로2가)	엘티알커피(LTR COFFEE)	35.86795214261687	128.58963032268986	0	0_piq_gae.jpg	2711011400.0
053 5636594	55.6	대구광역시 서구 내당동 249-1	대구광역시 서구 평리로 276 (내당동)	부림해물손수제비	35.86283754043439	128.5508055469059	560	p_sonsu.jpg	2717010100.0
053 5550585	15.6	대구광역시 서구 중리동 37-7	대구광역시 서구 국채보상로 188-2 (중리동)	물레야포차	35.86952812252106	128.54885562125116	311	f_mulle.jpg	2717010500.0
053 4247171	91.1	대구광역시 중구 공평동 0066번지 ,2(지상1층)	대구광역시 중구 동성로4길 93, 1층 (공평동)	마이 커피컬 로맨스	35.86896334192534	128.59650451530092	0	0_soha_gae.jpg	2711012200.0
053 9821667	87.32	대구광역시 동구 송정동 206-1	대구광역시 동구 서촌로 111 (송정동)	포인트커피	35.98411826944616	128.61959436222622	0	0_mile_gae.jpg	2714014300.0
	75.15	대구광역시 중구 대봉동 0028-0006	대구광역시 중구 동덕로 64-13 (대봉동)	샌드록커피(SANDROCK COFFEE)	35.86068171763022	128.602076087085	0	0_oit_gae.jpg	2711015700.0
053 4223833	98.2	대구광역시 중구 사일동 0070 ,2(지상2층)	대구광역시 중구 중앙대로 406-20 (사일동)	빵굽는커피공장	35.86914600549128	128.5918914718871	0	0_tenne_gae.jpg	2711011500.0
053 653 5567	297.12	대구광역시 수성구 두산동 926-3번지	대구광역시 수성구 용학로 45, 2층,3층 (두산동)	탐앤탐스	35.82643558467064	128.61198182302138	18	f_tom_toms.jpg	2726011100.0
053  7955586	345.68	대구광역시 수성구 두산동 888-2번지	대구광역시 수성구 용학로 106-7 (두산동)	낫온리커피어반델리	35.824214667684956	128.61654376611455	0	0_tam_gae.jpg	2726011100.0
062 268 1120	52.98	광주광역시 북구 용봉동 151-67 (1층)	광주광역시 북구 우치로126번길 6 (용봉동,(1층))	고마다커피	35.17857708611445	126.90966366082189	0	0_sam_gae.jpg	2917010700.0
	78.48	광주광역시 북구 용봉동 1063-1번지	광주광역시 북구 용봉택지로13번길 13 (용봉동)	하오하오	35.179813360830686	126.88504079598114	666	0_hainna_gae.jpg	2917010700.0
062 269 1551	53.8	광주광역시 북구 두암동 565	광주광역시 북구 면앙로139번길 47 (두암동)	카페일루이스광주병원점	35.17859983926892	126.92535175579062	91	f_illouis.jpg	2917011400.0
0625118872	24.96	광주광역시 북구 중흥동 280-31	광주광역시 북구 서방로 8 (중흥동)	더베스트커피	35.173356372933675	126.91090716019426	0	0_gong_gae.jpg	2917010100.0
	176.13	광주광역시 북구 오치동 761-4 (1층)	광주광역시 북구 설죽로 328 (오치동,(1층))	투썸플레이스광주오치점	35.188633010274195	126.89652242967821	3	f_twosome.jpg	2917011500.0
	212.87	광주광역시 북구 문흥동 1007-1 2층	광주광역시 북구 서하로 336 (문흥동, 2층 )	한스커피	35.18661643976398	126.91437224789561	0	0_gaudi_gae.jpg	2917011200.0
062 264 8268	33.57	광주광역시 북구 오치동 1047-8 1층	광주광역시 북구 대천로 81 (오치동,1층)	쑥이커피	35.185213263260096	126.91251219692306	0	0_tenne_gae.jpg	2917011500.0
	24.35	광주광역시 북구 두암동 277-21	광주광역시 북구 밤실로 174 (두암동)	카페일루이스	35.16298829440049	126.9316909188463	91	f_illouis.jpg	2917011400.0
	65.25	광주광역시 북구 운암동 352-5	광주광역시 북구 북문대로103번길 5 (운암동)	청자다방운암점	35.17869372645831	126.8728321045418	33	f_cheongja.jpg	2917010900.0
062 6515561	189.56	광주광역시 서구 매월동 601-6 주3동 1층	광주광역시 서구 회재로 835, 주3동 1층 (매월동)	도지커피	35.11912956691106	126.85406824881332	0	0_dangok_gae.jpg	2914013200.0
062 3528497	69.3	광주광역시 서구 화정동 23-20 해광샹그릴라 센트럴337 108호	광주광역시 서구 내방로 337, 108호 (화정동, 해광샹그릴라 센트럴337)	파스쿠찌 샹그릴라점	35.15773867297384	126.87470326770257	10	f_passcucci.jpg	2914011900.0
062 6818370	39.0	광주광역시 서구 풍암동 976번지 (일층)	광주광역시 서구 풍암신흥로 33 (풍암동,(일층))	벌크커피 풍암2지구점	35.120639904470615	126.8640338103822	27	f_bulk.jpg	2914012800.0
	38.15	경기도 부천시 중동 1035-3 중동메디칼 114호	경기도 부천시 길주로 237, 중동메디칼 114호 (중동)	샐러리아 부천중동점	37.50449209111949	126.76602815126712	740	p_salaria.jpg	4119010800.0
	33.48	경상북도 경주시 사정동 48-1	경상북도 경주시 금성로 218, A동 103호 (사정동)	Gourmet visitor club(구루메 비지터 클럽)	35.83694158532919	129.20447626845845	725	p_lume.jpg	4713010900.0
	38.44	경상남도 김해시 진영읍 진영리 1693-3 , 1층 일부	경상남도 김해시 진영읍 진산대로 63-11, 1층 일부	크로플덕오리아가씨 김해진영점	35.31209291418155	128.7233179170172	700	p_crofdu.jpg	4825025000.0
	118.26	경상남도 김해시 대청동 312-10 , 1층	경상남도 김해시 번화2로 21, 1층 (대청동)	마루커피	35.191019780782014	128.80241691902265	0	0_appro_gae.jpg	4825012900.0
	54.46	서울특별시 종로구 낙원동 108-1	서울특별시 종로구 돈화문로11길 44, 1층 (낙원동)	웰시커피	37.57273977325692	126.98603957966816	0	0_inthe_gae.jpg	1111013700.0
	27.0	서울특별시 영등포구 양평동3가 102 양평동 우림 루미아트	서울특별시 영등포구 선유로33길 23, 상가동 1층 101호 (양평동3가, 양평동 우림 루미아트)	케시의 커피(Kathy's coffee)	37.52658870350371	126.88514968176446	0	0_inthe_gae.jpg	1156012700.0
		대전광역시 서구 둔산동 1809 국화아파트	대전광역시 서구 둔산로 201, 세이브존 지하1층 일부호 (둔산동, 국화아파트)	더커피엔피자	36.35395373601526	127.3945446097986	0	0_dangok_gae.jpg	3017011200.0
	195.7	충청북도 청주시 상당구 서문동 218-11	충청북도 청주시 상당구 무심동로 364-1 (서문동)	주니스커피	36.63314637039768	127.4806854342342	0	0_butch_gae.jpg	4311110900.0
	27.94	부산광역시 기장군 기장읍 청강리 869 부산청강 행복주택	부산광역시 기장군 기장읍 대변로 43-1 (부산청강 행복주택)	WUG COFFEE(워그 커피)	35.230709460693355	129.21837506297837	0	0_soha_gae.jpg	2671025000.0
	42.12	충청북도 청주시 상당구 용암동 2278	충청북도 청주시 상당구 낙영로 19, 1층 (용암동)	라바게트 용암점	36.61749459202363	127.50531198775491	775	p_labagu.jpg	4311112400.0
	861.86	전라북도 익산시 영등동 879 지하1층-지상1층	전라북도 익산시 고봉로5길 32, 지하1-1지상층 (영등동)	고바슨 익산전주팰리스점	35.9551546022058	126.9664324003439	222	f_govason.jpg	4514012200.0
054 5533476	122.56	경상북도 문경시 모전동 106-46	경상북도 문경시 모전로 70 (모전동)	핸즈커피문경점	36.58786166956591	128.1882748822348	40	f_hands.jpg	4728011000.0
	59.69	대전광역시 유성구 관평동 1277	대전광역시 유성구 관들5길 29, 지상1층 (관평동)	빙고샵 커피샵	36.422371859270314	127.38927056813623	0	0_stum_gae.jpg	3020014600.0
	48.65	서울특별시 마포구 도화동 559 마포트라팰리스	서울특별시 마포구 마포대로 53, 마포트라팰리스 1층 107호 (도화동)	파란만잔 마포점	37.54144054586387	126.94433321742727	243	f_paran.jpg	1144010400.0
		경기도 부천시 고강동 419 다솔아이빌 1층 101호	경기도 부천시 고리울로74번길 47, 1층 101호 (고강동, 다솔아이빌)	메구스타커피 부천점	37.524904732302346	126.82059587125246	0	0_regou_gae.jpg	4119012100.0
	159.5	경기도 평택시 비전동 1103-1	경기도 평택시 비전5로 20-24, 로데오1103더테라스 2층 209호 (비전동)	브런치빈 평택점(Brunch Bean)	36.99888032454187	127.11106430683985	221	f_brunch.jpg	4122011800.0
		경기도 안양시 동안구 관양동 1505-17 성지빌딩	경기도 안양시 동안구 흥안대로514번길 17, 성지빌딩 101호 (관양동)	예술커피	37.40009789058929	126.9751866645174	0	0_chan_gae.jpg	4117310200.0
	71.55	충청남도 금산군 금산읍 상리 32-6	충청남도 금산군 금산읍 금산로 1487, 1층	크레이저커피	36.10648370866084	127.48627760731559	85	f_crazer.jpg	4471025000.0
	91.96	경기도 고양시 일산동구 정발산동 1259 1층 전체호	경기도 고양시 일산동구 산두로 185, 1층 전체호 (정발산동)	luybnos(루브노스커피)	37.673775863183806	126.77999369897755	0	0_boodoo_gae.jpg	4128510300.0
	37.36	강원특별자치도 홍천군 서면 팔봉리 1290-2 대명비발디파크	강원특별자치도 홍천군 서면 한치골길 262, 대명비발디파크	XOXO핫도그&커피	37.6466419821853	127.67810007226655	0	0_gigle_gae.jpg	5172037000.0
02  20165330	271.24	서울특별시 강남구 삼성동 159 도심공항타워	서울특별시 강남구 테헤란로87길 36, 도심공항타워 지상1층 101호 (삼성동)	커피빈 도심공항타워점	37.51252116545696	127.05592937742998	784	f_c_bean.jpg	1168010500.0
	37.48	전라북도 전주시 덕진구 우아동3가 732-11	전라북도 전주시 덕진구 백제대로 777, 1층 일부호 (우아동3가)	캘리커피	35.8475574504382	127.15104824157424	0	0_bon_gae.jpg	4511311500.0
	115.7	경기도 김포시 양촌읍 학운리 3812	경기도 김포시 양촌읍 삼도로174번길 18-16, 1층	BOOMCOFFEE(붐커피)	37.60629459973668	126.59207882069656	0	0_cong_gae.jpg	4157025600.0
		부산광역시 강서구 명지동 3358-2	부산광역시 강서구 명지국제8로 257, 1층 104호 (명지동)	히얼이즈커피 명지국제신도시점	35.09829007111131	128.9180080001673	0	0_douze_gae.jpg	2644010400.0
		부산광역시 사하구 당리동 304-46	부산광역시 사하구 승학로2번길 40, 2층 (당리동)	준커피·카페	35.10510692849109	128.96797972092907	0	0_mile_gae.jpg	2638010200.0
		경상북도 경주시 북군동 259-3	경상북도 경주시 북군3길 12-22, 2층 (북군동)	동궁커피	35.85308061403591	129.26255086165395	0	0_gome_gae.jpg	4713014000.0
	59.4	경기도 파주시 문산읍 문산리 10-42 202호	경기도 파주시 문산읍 문향로49번길 20, 2층 202호	낮커피 밤소주	37.85649349067901	126.78140950680147	0	0_goo_gae.jpg	4148025000.0
02  542 8813	158.67	서울특별시 강남구 논현동 234-25	서울특별시 강남구 봉은사로 207, 지상1층 (논현동)	커피빈 차병원사거리점	37.50784288272536	127.03178404181311	784	f_c_bean.jpg	1168010800.0
02  994 8879	71.0	서울특별시 강남구 대치동 943 루첸타워	서울특별시 강남구 테헤란로 510, 루첸타워 지상1층 (대치동)	커피빈 삼성루첸타워점	37.507103645616986	127.05556535409698	784	f_c_bean.jpg	1168010600.0
02  558 7101	285.52	서울특별시 강남구 역삼동 707-2 비젼타워	서울특별시 강남구 테헤란로 312, 비젼타워 지하1층 (역삼동)	커피빈 테헤란로비젼타워점	37.50291159287617	127.04217093154034	784	f_c_bean.jpg	1168010100.0
02  514 5622	138.0	서울특별시 강남구 청담동 92-12 파크빌딩	서울특별시 강남구 도산대로67길 7, 파크빌딩 지상1층 (청담동)	커피빈 청담카페점	37.52448962391886	127.04150471522149	784	f_c_bean.jpg	1168010400.0
		울산광역시 북구 송정동 522 울산공항 여객청사 지상1층	울산광역시 북구 산업로 1103, 울산공항 여객청사 지상1층 (송정동)	스테프핫도그&커피 울산공항점	35.593994162441135	129.35321506309705	0	0_tou_gae.jpg	3120012600.0
	48.16	인천광역시 연수구 송도동 22-21 푸르지오월드마크	인천광역시 연수구 컨벤시아대로 116, 109호 (송도동, 푸르지오월드마크)	애니커피	37.39339616960187	126.6435722872496	0	0_puf_gae.jpg	2818510600.0
		부산광역시 해운대구 좌동 1310 해운대화목타운	부산광역시 해운대구 대천로 187, 지하1층 116-2호 (좌동, 해운대화목타운)	커피플렉스	35.17190323755041	129.17597508711026	0	0_razo_gae.jpg	2635010700.0
		울산광역시 남구 신정동 644-2	울산광역시 남구 봉월로70번길 58, 1층 (신정동)	콜프로스터스 시청점	35.54023440009308	129.30859169462224	682	p_colfro.jpg	3114010400.0
	45.46	충청북도 괴산군 연풍면 행촌리 580-1	충청북도 괴산군 연풍면 향교로행정2길 6	온리커피	36.76531728207423	127.9948529229584	0	0_gyuel_gae.jpg	4376033000.0
	8.73	서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ7층 725(일부)호	서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 7층 725(일부)호 (마곡동)	잭커피	37.55793834094315	126.8278113967594	0	0_danke_gae.jpg	1150010500.0
	48.58	세종특별자치시 아름동 1312 온드림프라자	세종특별자치시 세종로 1234-8, 온드림프라자 1층 102호 (아름동)	울투라커피컴퍼니 아름점	36.512615150731364	127.23934106548374	0	0_kyeri_gae.jpg	3611011300.0
		대전광역시 유성구 반석동 642-1	대전광역시 유성구 반석동로40번길 40, 지상1층 (반석동)	카페 파스쿠찌 반석역점	36.3912583824291	127.31136175736636	10	f_passcucci.jpg	3020013900.0
	49.74	서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차	서울특별시 금천구 시흥대로 291, 310동 지하1층 B18호 (독산동, 금천롯데캐슬골드파크3차)	그라츠커피랩(GRAZ COFFEE LAB) 금천구청점	37.459972241643754	126.89434603316428	707	p_graz.jpg	1154510200.0
	82.5	전라북도 군산시 미룡동 53-11	전라북도 군산시 은파순환길 84, 1층 (미룡동)	로디드 아파트먼트 커피	35.950488374909085	126.68955127623119	0	0_in_gae.jpg	4513014500.0
		경기도 안양시 동안구 호계동 1040 힐스테이트 범계역 모비우스	경기도 안양시 동안구 시민대로 190, 힐스테이트 범계역 모비우스 1층 137호 (호계동)	그라츠커피랩 범계역점	37.3909138436543	126.94894369279075	707	p_graz.jpg	4117310400.0
043 2832220	172.5	충청북도 청주시 상당구 용암동 1635 1층	충청북도 청주시 상당구 1순환로1253번길 42, 1층 (용암동)	파스쿠찌 용암점	36.609538409251954	127.5009641337234	10	f_passcucci.jpg	4311112400.0
		울산광역시 동구 방어동 387	울산광역시 동구 중진길 19, 2층 (방어동)	윤정 차와술 커피	35.48448183891293	129.4204505856913	0	0_comeno_gae.jpg	3117010100.0
02 783 2043	164.13	서울특별시 영등포구 여의도동 34-1	서울특별시 영등포구 국제금융로 52, 1층 (여의도동)	커피빈 여의도34번지점	37.52268748537236	126.9265580039479	784	f_c_bean.jpg	1156011000.0
0264845150	163.0	서울특별시 영등포구 여의도동 45-1 SK증권빌딩	서울특별시 영등포구 국제금융로8길 31, SK증권빌딩 1층 105호, 106호 (여의도동)	커피빈 여의도SK증권빌딩점	37.519805394169815	126.92511625180175	784	f_c_bean.jpg	1156011000.0
02 7807758	290.64	서울특별시 영등포구 여의도동 11-11 한서리버파크	서울특별시 영등포구 여의서로 43, 한서리버파크 2층 205호 (여의도동)	커피빈 여의도순복음교회옆점	37.530723404893585	126.92190155431643	784	f_c_bean.jpg	1156011000.0
02 7836058	66.11	서울특별시 영등포구 여의도동 26-4 교보증권빌딩	서울특별시 영등포구 의사당대로 97, 교보증권빌딩 1층 (여의도동)	커피빈 여의도교보증권점	37.522522165326095	126.92158201028172	784	f_c_bean.jpg	1156011000.0
	114.0	서울특별시 마포구 연남동 227-23 챕터 연남	서울특별시 마포구 성미산로 192, 챕터 연남 1층 (연남동)	모닝캄커피랩	37.562794338503785	126.92338975200005	0	0_backstr_gae.jpg	1144012400.0
	121.55	서울특별시 중구 무교동 21-3	서울특별시 중구 무교로 12, 1층 (무교동)	커피빈 서울시청점	37.567049172195425	126.97650065923852	784	f_c_bean.jpg	1114010100.0
	13.3	전라남도 목포시 옥암동 1050-3	전라남도 목포시 복산길12번길 37, 1층 (옥암동)	커피뱅크	34.80649851728694	126.43237717677059	0	0_zen_gae.jpg	4611016400.0
	16.5	전라북도 완주군 삼례읍 삼례리 1676-10	전라북도 완주군 삼례읍 동학로 110	캔커피	35.915473883581605	127.06586867786633	0	0_teddy_gae.jpg	4571025000.0
041 338 1145	62.1	충청남도 예산군 덕산면 읍내리 340-7	충청남도 예산군 덕산면 봉운로 25-1	꽃커피호프	36.70538372592181	126.6672522410947	0	0_albae_gae.jpg	4481036000.0
	30.0	서울특별시 중구 충무로3가 28-1	서울특별시 중구 수표로6길 33-2, 1층 (충무로3가)	캐시미어커피	37.56297896530739	126.98951358872125	0	0_lahoya_gae.jpg	1114015800.0
	141.4	전라북도 익산시 모현동1가 861 1층 104호	전라북도 익산시 배산로 149, 1층 104호 (모현동1가)	지티커피 모현점	35.95111794953416	126.9375704514159	0	0_col_gae.jpg	4514011400.0
	100.0	경기도 화성시 남양읍 장덕리 491-28	경기도 화성시 남양읍 장덕북길 110-36, 1층일부	커피킹	37.167322168458625	126.80143625211619	0	0_razo_gae.jpg	4159026200.0
	119.62	경기도 화성시 남양읍 남양리 2244-4 1층전체호	경기도 화성시 남양읍 남양천로 95-19, 1층 전체호	어도어커피(adore coffee)	37.21223402951888	126.82302632729417	0	0_goeck_gae.jpg	4159026200.0
	65.0	부산광역시 북구 구포동 932-35	부산광역시 북구 백양대로 1061, 지하1층 (구포동)	유진커피숍	35.200042991742436	128.99416174715762	0	0_5to7_gae.jpg	2632010500.0
	87.71	광주광역시 서구 농성동 393-20 3층	광주광역시 서구 죽봉대로 40, 3층 (농성동)	커피밀	35.1568408604759	126.88041668738144	0	0_tres_gae.jpg	2914010600.0
	165.0	충청남도 당진시 대덕동 1599	충청남도 당진시 어디실길 28, 1층 (대덕동)	동네커피엔비어(대덕점)	36.88650417923318	126.63254550535179	69	f_dongnae.jpg	4427010700.0
	38.7	서울특별시 영등포구 신길동 235-6 신길 리버스시티	서울특별시 영등포구 신길로38길 16, 신길 리버스시티 1층 101호 (신길동)	카페보스 신길점	37.50566022867727	126.9098164213989	97	f_boss.jpg	1156013200.0
	13.2	경기도 의정부시 금오동 472-3 105호	경기도 의정부시 부용로 99-16, 지상1층 105호 (금오동)	707 WAFFLE&COFFEE(707 와플&커피)	37.751766264099636	127.0660825505726	0	0_piq_gae.jpg	4115010900.0
	129.6	경기도 양주시 옥정동 966-10	경기도 양주시 옥정동로7다길 54, 폴리프라자3 309호-310호 (옥정동)	쿠오레에스프레소 양주점	37.81985623707181	127.08993385028224	321	f_cuore.jpg	4163011400.0
		경기도 부천시 상동 542-1 영플러스	경기도 부천시 상동로 84, 영플러스 114호 (상동)	분더커피바상동점	37.50449509608403	126.75058623431264	0	0_douze_gae.jpg	4119010900.0
	10.9	서울특별시 금천구 가산동 32-60	서울특별시 금천구 벚꽃로 328, 1층 (가산동)	지니어스 커피바 가산점	37.48377760606009	126.87927417806844	0	0_tou_gae.jpg	1154510100.0
	128.26	충청북도 진천군 진천읍 읍내리 395-13	충청북도 진천군 진천읍 상산로 80	바나타이거 진천점	36.85441050381601	127.43987041792484	625	p_banat.jpg	4375025000.0
	68.08	인천광역시 강화군 내가면 외포리 686-8	인천광역시 강화군 내가면 해안서로 937	별림커피	37.70201956667486	126.37167686175978	0	0_112_gae.jpg	2871036000.0
	65.34	충청남도 아산시 신창면 남성리 156-2 1층 103호	충청남도 아산시 신창면 남성길 73, 1층 103호	감성커피 아산신창점	36.78825526554616	126.94741255321816	20	f_gamseong.jpg	4420041000.0
	66.09	울산광역시 남구 달동 1288-4	울산광역시 남구 꽃대나리로 43, 1층 101호 (달동)	스스로커피꽃대나리점	35.5339420426946	129.33194199399335	0	0_duet_gae.jpg	3114010500.0
	47.27	서울특별시 구로구 구로동 173-6 영서연립	서울특별시 구로구 도림로20길 66, 102호,103호 (구로동, 영서연립)	바리스텔라	37.487832430077084	126.89165209149178	618	p_barist.jpg	1153010200.0
	41.42	서울특별시 동대문구 휘경동 246 휘경동 맥스타워	서울특별시 동대문구 망우로21길 20, 휘경동 맥스타워 104호 (휘경동)	홀리샷커피(HolyShotCoffee)	37.590698697230124	127.0591619565035	0	0_gaudi_gae.jpg	1123010900.0
	25.3	서울특별시 마포구 망원동 517 마포영화블렌하임	서울특별시 마포구 월드컵로25길 26, 101동 1-021,022호 (망원동, 마포영화블렌하임)	필리커피	37.558489678716306	126.90341245439491	0	0_mile_gae.jpg	1144012300.0
	63.59	인천광역시 서구 청라동 202-3 더리브티아모 115호	인천광역시 서구 중봉대로 490, 더리브티아모 115호 (청라동)	빽다방 청라더리브티아모점	37.52286697529023	126.64758120135505	5	f_paiks.jpg	2826012200.0
02998 6582	38.14	서울특별시 강북구 수유동 188-4 민스빌(1층) 2호	서울특별시 강북구 노해로 76, 민스빌 1층 2호 (수유동)	달리는커피 강북구청점	37.642269325375246	127.01980355390454	22	f_running.jpg	1130510300.0
	130.02	경기도 여주시 홍문동 164 모범빌딩	경기도 여주시 세종로45번길 38, 모범빌딩 1층 2호 (홍문동)	무릉도원	37.29220769680361	127.63505956517146	564	0_piq_gae.jpg	4167010200.0
		경기도 수원시 팔달구 팔달로2가 47-1	경기도 수원시 팔달구 팔달문로3번길 15, 1층 (팔달로2가)	명가커피	37.27833454100401	127.01469783402284	0	0_coasis_gae.jpg	4111512100.0
	41.25	서울특별시 마포구 성산동 200-51	서울특별시 마포구 월드컵북로 185, 1층 제2호 (성산동)	상상커피	37.567907857720606	126.90505781415357	0	0_passed_gae.jpg	1144012500.0
	33.93	인천광역시 남동구 만수동 978-19 1층 일부	인천광역시 남동구 하촌서로 10, 1층 일부호 (만수동)	플러스82 남동점	37.449519110579075	126.7268886827032	739	p_plus82.jpg	2820010300.0
	24.62	서울특별시 강동구 천호동 572 현대백화점	서울특별시 강동구 천호대로 1005, 현대백화점 지2층 (천호동)	카페리빈	37.53902609329181	127.12156755437736	133	f_lebean.jpg	1174010900.0
	13.58	서울특별시 마포구 대흥동 38-11	서울특별시 마포구 대흥로 118, 1층 우측호 (대흥동)	볼빨간커피 마포대흥점	37.54993246340774	126.94106023795842	0	0_dalbit_gae.jpg	1144010800.0
		경기도 시흥시 정왕동 2634 (주)한국기계거래소	경기도 시흥시 엠티브이북로 43-26, 업무동 1층 일부호 (정왕동)	우지커피시흥MTV점	37.331205879209826	126.68558577498642	125	f_oozy.jpg	4139013200.0
	151.48	서울특별시 구로구 구로동 3-25 신도림테크노마트	서울특별시 구로구 새말로 97, 신도림테크노마트 1층 004,005,006호 (구로동)	할리스 신도림테크노마트점	37.50697403256078	126.88742914554118	12	f_hollys.jpg	1153010200.0
	16.52	서울특별시 영등포구 당산동3가 216	서울특별시 영등포구 당산로 134, 1층 101호 (당산동3가)	쉬즈베이글커피(SHE'S BAGEL COFFEE) 영등포구청점	37.52653473519959	126.8941343308251	0	0_ndive_gae.jpg	1156011300.0
		경기도 성남시 중원구 여수동 328 1층일부호	경기도 성남시 중원구 성남대로997번길 49-14, 1층 일부호 (여수동)	찬스커피(chan's coffee)	37.41746357972308	127.12321215894772	0	0_milli_gae.jpg	4113310600.0
		강원특별자치도 원주시 무실동 1641-12 에이스주차타워	강원특별자치도 원주시 시청로 78, 에이스주차타워 110호 (무실동)	민스와플앤커피	37.33644258227241	127.92442818147958	0	0_regou_gae.jpg	5113011500.0
		강원특별자치도 원주시 일산동 52-13	강원특별자치도 원주시 무실로12번길 8, 1층 (일산동)	로데오커피&비어	37.349056014365914	127.94579107942509	0	0_gong_gae.jpg	5113010800.0
		대구광역시 서구 평리동 1038-15	대구광역시 서구 국채보상로53길 40, 1층 (평리동)	부바스서구청점	35.87503716762688	128.55651670722457	262	f_bubbas.jpg	2717010300.0
	34.2	서울특별시 강서구 내발산동 754-2 하버드아카데미 103호	서울특별시 강서구 수명로 31, 하버드아카데미 1층 103호 (내발산동)	카페루앤비 마곡수명점	37.549779138410344	126.82024001328274	50	f_luaenbi.jpg	1150010600.0
